新檔名,來源資料夾,原始圖片檔名,原始標註檔名
train_0030,132-all-trian.yolov11/train,138_jpg.rf.9d6ded0e9365960ab46b4ed37ccdf838.jpg,138_jpg.rf.9d6ded0e9365960ab46b4ed37ccdf838.txt
train_0031,132-all-trian.yolov11/train,139_jpg.rf.c7286b44c558dba46b8ea4f86361ce64.jpg,139_jpg.rf.c7286b44c558dba46b8ea4f86361ce64.txt
train_0032,132-all-trian.yolov11/train,140_jpg.rf.7b7c9a1072dc7687cd6402295aa7339f.jpg,140_jpg.rf.7b7c9a1072dc7687cd6402295aa7339f.txt
train_0033,132-all-trian.yolov11/train,141_jpg.rf.65d2cff255f516307fafe2b9f26ba5aa.jpg,141_jpg.rf.65d2cff255f516307fafe2b9f26ba5aa.txt
train_0034,132-all-trian.yolov11/train,144_jpg.rf.a9749910c8868cd904a2eae286407a13.jpg,144_jpg.rf.a9749910c8868cd904a2eae286407a13.txt
train_0035,132-all-trian.yolov11/train,144_jpg.rf.b0dba4e1835167b215bbae273b426d4a.jpg,144_jpg.rf.b0dba4e1835167b215bbae273b426d4a.txt
train_0036,132-all-trian.yolov11/train,146_jpg.rf.1e0537f57d48f449b6c244da3d003bc3.jpg,146_jpg.rf.1e0537f57d48f449b6c244da3d003bc3.txt
train_0037,132-all-trian.yolov11/train,147_jpg.rf.6351742cd9e58b8a306ee12637e2b450.jpg,147_jpg.rf.6351742cd9e58b8a306ee12637e2b450.txt
train_0038,132-all-trian.yolov11/train,148_jpg.rf.9d246d339a80d913c6b48b52b01e19f0.jpg,148_jpg.rf.9d246d339a80d913c6b48b52b01e19f0.txt
train_0039,132-all-trian.yolov11/train,148_jpg.rf.c5a6d62bbf04fca5208211701b1d766c.jpg,148_jpg.rf.c5a6d62bbf04fca5208211701b1d766c.txt
train_0040,132-all-trian.yolov11/train,149_jpg.rf.8ca8227fe5efe26c9f9b5194dd266d42.jpg,149_jpg.rf.8ca8227fe5efe26c9f9b5194dd266d42.txt
train_0041,132-all-trian.yolov11/train,14_jpg.rf.ad025f3cfc5a6fd2689455c843ea1b46.jpg,14_jpg.rf.ad025f3cfc5a6fd2689455c843ea1b46.txt
train_0042,132-all-trian.yolov11/train,151_jpg.rf.a0a9787962dcf9bbf2d780b87dc55f12.jpg,151_jpg.rf.a0a9787962dcf9bbf2d780b87dc55f12.txt
train_0043,132-all-trian.yolov11/train,154_jpg.rf.0c672bb5854ec8fb0bfdb75642b09821.jpg,154_jpg.rf.0c672bb5854ec8fb0bfdb75642b09821.txt
train_0044,132-all-trian.yolov11/train,155_jpg.rf.d85e8f601a2bf36c3bb78cff52f1ee4b.jpg,155_jpg.rf.d85e8f601a2bf36c3bb78cff52f1ee4b.txt
train_0045,132-all-trian.yolov11/train,156_jpg.rf.b719abb7130b28d19dd7bf28859dff86.jpg,156_jpg.rf.b719abb7130b28d19dd7bf28859dff86.txt
train_0046,132-all-trian.yolov11/train,157_jpg.rf.904d93259074d6e3324d4e3dec49937f.jpg,157_jpg.rf.904d93259074d6e3324d4e3dec49937f.txt
train_0047,132-all-trian.yolov11/train,15_jpg.rf.926457b30061aad5dac91c295bfae3d1.jpg,15_jpg.rf.926457b30061aad5dac91c295bfae3d1.txt
train_0048,132-all-trian.yolov11/train,160_jpg.rf.2c6ed22e385e2f123709fc35f210a2ce.jpg,160_jpg.rf.2c6ed22e385e2f123709fc35f210a2ce.txt
train_0049,132-all-trian.yolov11/train,161_jpg.rf.f31322ded35994d75d17bc8ca7d092fe.jpg,161_jpg.rf.f31322ded35994d75d17bc8ca7d092fe.txt
train_0050,132-all-trian.yolov11/train,162_jpg.rf.4762a21cffca65e4afc62de49d654230.jpg,162_jpg.rf.4762a21cffca65e4afc62de49d654230.txt
train_0051,132-all-trian.yolov11/train,163_jpg.rf.8569e279462c9141aa2b70540d65dc47.jpg,163_jpg.rf.8569e279462c9141aa2b70540d65dc47.txt
train_0052,132-all-trian.yolov11/train,164_jpg.rf.7499c10d644c5ebd880641cf39956bef.jpg,164_jpg.rf.7499c10d644c5ebd880641cf39956bef.txt
train_0053,132-all-trian.yolov11/train,169_jpg.rf.e40334def3552bfb1e3b3de3e3e5a0c6.jpg,169_jpg.rf.e40334def3552bfb1e3b3de3e3e5a0c6.txt
train_0054,132-all-trian.yolov11/train,16_jpg.rf.3ae907c3e4040bf31fe0a005dc08367b.jpg,16_jpg.rf.3ae907c3e4040bf31fe0a005dc08367b.txt
train_0055,132-all-trian.yolov11/train,170_jpg.rf.f71c0e538816e41d134ca7c11de76092.jpg,170_jpg.rf.f71c0e538816e41d134ca7c11de76092.txt
train_0056,132-all-trian.yolov11/train,172_jpg.rf.7d27208442b79723e712469a187002ca.jpg,172_jpg.rf.7d27208442b79723e712469a187002ca.txt
train_0057,132-all-trian.yolov11/train,173_jpg.rf.32c94068dbc7889fa5caf0c7deac49bd.jpg,173_jpg.rf.32c94068dbc7889fa5caf0c7deac49bd.txt
train_0058,132-all-trian.yolov11/train,174_jpg.rf.d9ad92cd735e3a4388e81879e0d06f26.jpg,174_jpg.rf.d9ad92cd735e3a4388e81879e0d06f26.txt
train_0059,132-all-trian.yolov11/train,175_jpg.rf.40130f12181dc02600bbd732ed491a1d.jpg,175_jpg.rf.40130f12181dc02600bbd732ed491a1d.txt
train_0060,132-all-trian.yolov11/train,176_jpg.rf.a894103d387b0e3ea255715c39c3b616.jpg,176_jpg.rf.a894103d387b0e3ea255715c39c3b616.txt
train_0061,132-all-trian.yolov11/train,179_jpg.rf.c26d97722c1727b4d9691cf24a8473b4.jpg,179_jpg.rf.c26d97722c1727b4d9691cf24a8473b4.txt
train_0062,132-all-trian.yolov11/train,180_jpg.rf.29b23aa913ac5cbbe949cd7da4f3ac5a.jpg,180_jpg.rf.29b23aa913ac5cbbe949cd7da4f3ac5a.txt
train_0063,132-all-trian.yolov11/train,180_jpg.rf.c4157b371591f31d62902517aeb5da25.jpg,180_jpg.rf.c4157b371591f31d62902517aeb5da25.txt
train_0064,132-all-trian.yolov11/train,182_jpg.rf.50f148de939677047ac62bd1aa3c85ac.jpg,182_jpg.rf.50f148de939677047ac62bd1aa3c85ac.txt
train_0065,132-all-trian.yolov11/train,183_jpg.rf.ceaac00f6a5e2e5cf3041dc3f9ee084c.jpg,183_jpg.rf.ceaac00f6a5e2e5cf3041dc3f9ee084c.txt
train_0066,132-all-trian.yolov11/train,184_jpg.rf.826012a4130fa55c8742d59b764211d4.jpg,184_jpg.rf.826012a4130fa55c8742d59b764211d4.txt
train_0067,132-all-trian.yolov11/train,185_jpg.rf.583a10a08c94092bb14a5d84b588ecd4.jpg,185_jpg.rf.583a10a08c94092bb14a5d84b588ecd4.txt
train_0068,132-all-trian.yolov11/train,188_jpg.rf.efddf2c1481ac68dc7391663a3b32d73.jpg,188_jpg.rf.efddf2c1481ac68dc7391663a3b32d73.txt
train_0069,132-all-trian.yolov11/train,189_jpg.rf.d8fea0d3d25b0c61cc2c13c5a699a464.jpg,189_jpg.rf.d8fea0d3d25b0c61cc2c13c5a699a464.txt
train_0070,132-all-trian.yolov11/train,18_jpg.rf.deecb05894f64cd3626cb03529b03048.jpg,18_jpg.rf.deecb05894f64cd3626cb03529b03048.txt
train_0071,132-all-trian.yolov11/train,190_jpg.rf.f5d04398e3519d2e39eb4ff68918180f.jpg,190_jpg.rf.f5d04398e3519d2e39eb4ff68918180f.txt
train_0072,132-all-trian.yolov11/train,191_jpg.rf.8ee53eab9e0f0074f4e99f60e7043bb4.jpg,191_jpg.rf.8ee53eab9e0f0074f4e99f60e7043bb4.txt
train_0073,132-all-trian.yolov11/train,204_jpg.rf.63367ea1288c7a9f8d578564fb996c34.jpg,204_jpg.rf.63367ea1288c7a9f8d578564fb996c34.txt
train_0074,132-all-trian.yolov11/train,208_jpg.rf.bdc49e58b9f56568de1ca89acde8285f.jpg,208_jpg.rf.bdc49e58b9f56568de1ca89acde8285f.txt
train_0075,132-all-trian.yolov11/train,20_jpg.rf.b8492ec97ebf38c26f3d01e5ac257dcf.jpg,20_jpg.rf.b8492ec97ebf38c26f3d01e5ac257dcf.txt
train_0076,132-all-trian.yolov11/train,210_jpg.rf.d07b6adb5e104afc8291c07359016036.jpg,210_jpg.rf.d07b6adb5e104afc8291c07359016036.txt
train_0077,132-all-trian.yolov11/train,21_jpg.rf.76e6353037521db4e9f3328b7edb5dc8.jpg,21_jpg.rf.76e6353037521db4e9f3328b7edb5dc8.txt
train_0078,132-all-trian.yolov11/train,227_jpg.rf.78b598c6fad5e9fdb74aaec3fb40eabd.jpg,227_jpg.rf.78b598c6fad5e9fdb74aaec3fb40eabd.txt
train_0079,132-all-trian.yolov11/train,22_jpg.rf.220af9fba1f30eb4c421a61fc7042292.jpg,22_jpg.rf.220af9fba1f30eb4c421a61fc7042292.txt
train_0080,132-all-trian.yolov11/train,22_jpg.rf.74db3235e0acf24a1fd6d82630699ef0.jpg,22_jpg.rf.74db3235e0acf24a1fd6d82630699ef0.txt
train_0081,132-all-trian.yolov11/train,230_jpg.rf.0265765f80019de2cf91e746a9af0f52.jpg,230_jpg.rf.0265765f80019de2cf91e746a9af0f52.txt
train_0082,132-all-trian.yolov11/train,232_jpg.rf.c85b1dc73172864287e1276e9e844776.jpg,232_jpg.rf.c85b1dc73172864287e1276e9e844776.txt
train_0083,132-all-trian.yolov11/train,236_jpg.rf.93409cecbad8715e60462539b1856d11.jpg,236_jpg.rf.93409cecbad8715e60462539b1856d11.txt
train_0084,132-all-trian.yolov11/train,237_jpg.rf.9fdeb0e298a044ef0e1580b8d8f366cd.jpg,237_jpg.rf.9fdeb0e298a044ef0e1580b8d8f366cd.txt
train_0085,132-all-trian.yolov11/train,23_jpg.rf.ba86b656f795d3cc3be6921a58666b59.jpg,23_jpg.rf.ba86b656f795d3cc3be6921a58666b59.txt
train_0086,132-all-trian.yolov11/train,23_jpg.rf.fef27d21926b9b6c33c24522b95d4119.jpg,23_jpg.rf.fef27d21926b9b6c33c24522b95d4119.txt
train_0087,132-all-trian.yolov11/train,243_jpg.rf.3c2ad51e073c20a6dc071bf36ef03db3.jpg,243_jpg.rf.3c2ad51e073c20a6dc071bf36ef03db3.txt
train_0088,132-all-trian.yolov11/train,250_jpg.rf.e0946bfd79a134eb1289ede8ade76332.jpg,250_jpg.rf.e0946bfd79a134eb1289ede8ade76332.txt
train_0089,132-all-trian.yolov11/train,252_jpg.rf.f9b032768fffaff75d671aad48d94210.jpg,252_jpg.rf.f9b032768fffaff75d671aad48d94210.txt
train_0090,132-all-trian.yolov11/train,253_jpg.rf.0004d120bd580d8be1430361df38b5dc.jpg,253_jpg.rf.0004d120bd580d8be1430361df38b5dc.txt
train_0091,132-all-trian.yolov11/train,258_jpg.rf.25d17334257eae32d1c65acfb99be23f.jpg,258_jpg.rf.25d17334257eae32d1c65acfb99be23f.txt
train_0092,132-all-trian.yolov11/train,25_jpg.rf.4b1bd0a6fff11be9962a1fe56b02cb05.jpg,25_jpg.rf.4b1bd0a6fff11be9962a1fe56b02cb05.txt
train_0093,132-all-trian.yolov11/train,260_jpg.rf.a369de2de2aa8ba18fdb80aeff42ee2a.jpg,260_jpg.rf.a369de2de2aa8ba18fdb80aeff42ee2a.txt
train_0094,132-all-trian.yolov11/train,265_jpg.rf.134bf2dc6b28816b197329dc0577aeae.jpg,265_jpg.rf.134bf2dc6b28816b197329dc0577aeae.txt
train_0095,132-all-trian.yolov11/train,267_jpg.rf.0da3856b3a38f2e38c7422077210e886.jpg,267_jpg.rf.0da3856b3a38f2e38c7422077210e886.txt
train_0096,132-all-trian.yolov11/train,268_jpg.rf.7d98831a3d8437ec7caf7d9dc0843856.jpg,268_jpg.rf.7d98831a3d8437ec7caf7d9dc0843856.txt
train_0097,132-all-trian.yolov11/train,26_jpg.rf.856909385151dc523df399f1f9b5b5c0.jpg,26_jpg.rf.856909385151dc523df399f1f9b5b5c0.txt
train_0098,132-all-trian.yolov11/train,281_jpg.rf.4b9be806e0c02859d346217079924f56.jpg,281_jpg.rf.4b9be806e0c02859d346217079924f56.txt
train_0099,132-all-trian.yolov11/train,282_jpg.rf.b99c9ed50f7f1ce84d62b8d41feb7e1f.jpg,282_jpg.rf.b99c9ed50f7f1ce84d62b8d41feb7e1f.txt
train_0100,132-all-trian.yolov11/train,283_jpg.rf.ca93f35fad2fba6d90130501ebe77f25.jpg,283_jpg.rf.ca93f35fad2fba6d90130501ebe77f25.txt
train_0101,132-all-trian.yolov11/train,28_jpg.rf.052a78e1e9fa0d7a3b9a5c1bc09c253e.jpg,28_jpg.rf.052a78e1e9fa0d7a3b9a5c1bc09c253e.txt
train_0102,132-all-trian.yolov11/train,28_jpg.rf.83614fe86d6c5b1ffa1d8df75e03216c.jpg,28_jpg.rf.83614fe86d6c5b1ffa1d8df75e03216c.txt
train_0103,132-all-trian.yolov11/train,295_jpg.rf.d99ea06fe3bc6b5b32fd0fee7c1c8328.jpg,295_jpg.rf.d99ea06fe3bc6b5b32fd0fee7c1c8328.txt
train_0104,132-all-trian.yolov11/train,29_jpg.rf.b1c545ebbc3f42c5b01a1c9b03d805dd.jpg,29_jpg.rf.b1c545ebbc3f42c5b01a1c9b03d805dd.txt
train_0105,132-all-trian.yolov11/train,29_jpg.rf.dd567fec8d3c3a33aca25fdb8245bd89.jpg,29_jpg.rf.dd567fec8d3c3a33aca25fdb8245bd89.txt
train_0106,132-all-trian.yolov11/train,308_jpg.rf.18986bf4135616a2c6440bfa880b783e.jpg,308_jpg.rf.18986bf4135616a2c6440bfa880b783e.txt
train_0107,132-all-trian.yolov11/train,309_jpg.rf.1ef321137fa6219320da5979898e04ca.jpg,309_jpg.rf.1ef321137fa6219320da5979898e04ca.txt
train_0108,132-all-trian.yolov11/train,30_jpg.rf.18e6e6c067397e4e5b7fb6d94401b2e3.jpg,30_jpg.rf.18e6e6c067397e4e5b7fb6d94401b2e3.txt
train_0109,132-all-trian.yolov11/train,314_jpg.rf.6b84d7abbcf63c8d670ba45d46363b45.jpg,314_jpg.rf.6b84d7abbcf63c8d670ba45d46363b45.txt
train_0110,132-all-trian.yolov11/train,31_jpg.rf.aad535d050b5bc146c0782e3dbe3158b.jpg,31_jpg.rf.aad535d050b5bc146c0782e3dbe3158b.txt
train_0111,132-all-trian.yolov11/train,320_jpg.rf.4613102deca5d2d71352ecfc35059ab2.jpg,320_jpg.rf.4613102deca5d2d71352ecfc35059ab2.txt
train_0112,132-all-trian.yolov11/train,326_jpg.rf.fae1a90f4bfa34319285c88cf31a4746.jpg,326_jpg.rf.fae1a90f4bfa34319285c88cf31a4746.txt
train_0113,132-all-trian.yolov11/train,329_jpg.rf.737447e1affe7aa13fed5298f317067b.jpg,329_jpg.rf.737447e1affe7aa13fed5298f317067b.txt
train_0114,132-all-trian.yolov11/train,330_jpg.rf.21f75c179e2169bfa5d0aed2d0315dd4.jpg,330_jpg.rf.21f75c179e2169bfa5d0aed2d0315dd4.txt
train_0115,132-all-trian.yolov11/train,333_jpg.rf.211aa5e0ee8a496564a5a382dced775a.jpg,333_jpg.rf.211aa5e0ee8a496564a5a382dced775a.txt
train_0116,132-all-trian.yolov11/train,335_jpg.rf.9efb4ff311aeef3683dcc85de4ee037c.jpg,335_jpg.rf.9efb4ff311aeef3683dcc85de4ee037c.txt
train_0117,132-all-trian.yolov11/train,336_jpg.rf.549b078469916bd584d4ac17593ecf64.jpg,336_jpg.rf.549b078469916bd584d4ac17593ecf64.txt
train_0118,132-all-trian.yolov11/train,33_jpg.rf.d65bc2880789f59d7dd14ca568d8935d.jpg,33_jpg.rf.d65bc2880789f59d7dd14ca568d8935d.txt
train_0119,132-all-trian.yolov11/train,340_jpg.rf.686975047b18d11de6897347c0b9e9a4.jpg,340_jpg.rf.686975047b18d11de6897347c0b9e9a4.txt
train_0120,132-all-trian.yolov11/train,341_jpg.rf.f2c06121ab3c1405248e4d4229f8f025.jpg,341_jpg.rf.f2c06121ab3c1405248e4d4229f8f025.txt
train_0121,132-all-trian.yolov11/train,345_jpg.rf.776744fa20f943a186808089b31fee01.jpg,345_jpg.rf.776744fa20f943a186808089b31fee01.txt
train_0122,132-all-trian.yolov11/train,347_jpg.rf.0a236fe32a92034e43fea8066e2a43e0.jpg,347_jpg.rf.0a236fe32a92034e43fea8066e2a43e0.txt
train_0123,132-all-trian.yolov11/train,349_jpg.rf.2f80581ac7efe32adeef25a652a7146a.jpg,349_jpg.rf.2f80581ac7efe32adeef25a652a7146a.txt
train_0124,132-all-trian.yolov11/train,34_jpg.rf.41f9ce1dab7c94c4dca9f446272fa36f.jpg,34_jpg.rf.41f9ce1dab7c94c4dca9f446272fa36f.txt
train_0125,132-all-trian.yolov11/train,34_jpg.rf.5872130fd8a7d37db487572ef5f5b24f.jpg,34_jpg.rf.5872130fd8a7d37db487572ef5f5b24f.txt
train_0126,132-all-trian.yolov11/train,357_jpg.rf.8d26f3fcba46d3624d78af53271796ff.jpg,357_jpg.rf.8d26f3fcba46d3624d78af53271796ff.txt
train_0127,132-all-trian.yolov11/train,35_jpg.rf.0d52001c9e1094420090fb772de79586.jpg,35_jpg.rf.0d52001c9e1094420090fb772de79586.txt
train_0128,132-all-trian.yolov11/train,35_jpg.rf.377d38a1b2944f0b2eff54dfd0b74f12.jpg,35_jpg.rf.377d38a1b2944f0b2eff54dfd0b74f12.txt
train_0129,132-all-trian.yolov11/train,369_jpg.rf.517ff3b1e10e1a13a96fc7d630926655.jpg,369_jpg.rf.517ff3b1e10e1a13a96fc7d630926655.txt
train_0130,132-all-trian.yolov11/train,36_jpg.rf.8cbd219812b11f1f42195ddfa99655ff.jpg,36_jpg.rf.8cbd219812b11f1f42195ddfa99655ff.txt
train_0131,132-all-trian.yolov11/train,379_jpg.rf.5d147b08a04de61dd2c612736c562ca7.jpg,379_jpg.rf.5d147b08a04de61dd2c612736c562ca7.txt
train_0132,132-all-trian.yolov11/train,38_jpg.rf.e8d25afd312f0e5857234aa522781922.jpg,38_jpg.rf.e8d25afd312f0e5857234aa522781922.txt
