圖片檔名,偵測到牙齒總數,box信心度,使用的conf門檻,IoU_vs舊GT框,A_x_原圖,A_y_原圖,B_x_原圖,B_y_原圖,A點信心度,B點信心度
016_jpg.rf.f43448224b15b8a6cd9f2d5ad9067753.jpg,4,0.8444492220878601,0.15,0.81,337.8343505859375,129.684326171875,377.6294860839844,504.94580078125,0.9284775257110596,0.9355021119117737
017_jpg.rf.fcaf0815466137a033e3bc08d51d6407.jpg,1,0.8666903376579285,0.15,0.763,227.58975219726562,602.3609619140625,245.46914672851562,130.46884155273438,0.9459813833236694,0.9719954133033752
018_jpg.rf.185b2544ce10480d5e913c252ff83704.jpg,3,0.8472774028778076,0.15,0.797,334.0931701660156,633.5569458007812,287.1273193359375,187.98904418945312,0.9046635627746582,0.9654017090797424
019_jpg.rf.57714c5879edaa3f926d048829bcc26c.jpg,2,0.8469276428222656,0.15,0.758,399.0628967285156,623.0039672851562,435.15850830078125,117.83746337890625,0.9082635045051575,0.9516977071762085
020_jpg.rf.d729a57510f1353ea9e444ad457c7a68.jpg,3,0.8694618344306946,0.15,0.82,233.9098358154297,595.7464599609375,215.66098022460938,278.5244140625,0.9209799766540527,0.946386992931366
021_jpg.rf.f70910f2157b7937a12cc1541639e31b.jpg,3,0.8546186089515686,0.15,0.854,325.0276184082031,608.3795776367188,324.068603515625,230.695556640625,0.9024905562400818,0.9396417737007141
022_jpg.rf.af733d3aaa84357f6db47e3607eab176.jpg,2,0.8579565286636353,0.15,0.859,252.47000122070312,596.9837646484375,239.6685333251953,192.60504150390625,0.9231324791908264,0.9415848851203918
023_jpg.rf.56c58a4d6c27e4cb7fd55d2a8f203267.jpg,2,0.8318485617637634,0.15,0.831,301.6796569824219,600.4857177734375,287.11944580078125,220.15835571289062,0.9271559715270996,0.9611546397209167
024_jpg.rf.6ac96b7d688a314bb1618ec97b14c384.jpg,2,0.8629168272018433,0.15,0.722,440.35186767578125,577.8151245117188,411.97698974609375,247.52268981933594,0.9431391954421997,0.9567817449569702
025_jpg.rf.bd162846056d96289581b8b68a4cd15e.jpg,3,0.8513741493225098,0.15,0.846,204.51409912109375,147.9567108154297,270.3119812011719,522.793701171875,0.8799328804016113,0.8677877187728882
026_jpg.rf.eb86c226cc0ec30a53e817116a145c45.jpg,3,0.8598926663398743,0.15,0.827,373.78387451171875,525.5699462890625,337.7159118652344,166.37583923339844,0.9447796940803528,0.9532966017723083
027_jpg.rf.a584ca503394f6f521773f7455447d83.jpg,2,0.8679536581039429,0.15,0.694,241.16493225097656,578.398681640625,252.06964111328125,215.1994171142578,0.9311795234680176,0.9500550627708435
028_jpg.rf.9f7173668b1aa0af84f8a71f5d2c5216.jpg,2,0.8531902432441711,0.15,0.82,385.7159729003906,631.6197509765625,387.5528259277344,197.200439453125,0.9276358485221863,0.9615733027458191
029_jpg.rf.4c2982fbe8c639c7737b0b8f9c9e4168.jpg,3,0.849594235420227,0.15,0.76,250.74647521972656,596.5801391601562,267.02978515625,237.2935028076172,0.8964734673500061,0.9369633793830872
030_jpg.rf.9dd5c55183f3b91252cc7a614b646307.jpg,2,0.8537564873695374,0.15,0.884,321.1611022949219,557.4854736328125,333.0861511230469,129.30868530273438,0.9087654948234558,0.9375227093696594
031_jpg.rf.7fc14401be79875adabed5e9c77ccde9.jpg,2,0.8505451679229736,0.15,0.893,388.4931335449219,611.635986328125,387.30126953125,208.02743530273438,0.7943032383918762,0.9390191435813904
032_jpg.rf.1557b97911ef21a82002883aed8fdabe.jpg,2,0.863519012928009,0.15,0.893,204.738525390625,614.6026000976562,236.65872192382812,229.00186157226562,0.8959457278251648,0.9401988983154297
033_jpg.rf.d3280fd4c1a5d0ad4febcd03cbb7b159.jpg,3,0.5549309849739075,0.15,0.825,321.98992919921875,498.4656982421875,287.3646240234375,191.38226318359375,0.8262950778007507,0.9369597434997559
