圖片檔名,偵測到牙齒總數,box信心度,使用的conf門檻,IoU_vs舊GT框,A_x_原圖,A_y_原圖,B_x_原圖,B_y_原圖,A點信心度,B點信心度
024_jpg.rf.ae35979c01561a7f0106f74bec6eafcb.jpg,3,0.8525364995002747,0.15,0.815,908.2353515625,1157.152587890625,851.4276733398438,378.1401062011719,0.9859407544136047,0.9695029854774475
025_jpg.rf.4d671849dfc80903ecd921d75682b604.jpg,3,0.2517693042755127,0.15,0.888,378.854248046875,278.32635498046875,509.1925048828125,1029.1136474609375,0.9610950946807861,0.9288458824157715
026_jpg.rf.033a01a968e2d80a5eb6f6ceeafcdaf7.jpg,3,0.5419878363609314,0.15,0.755,701.069091796875,966.9771728515625,696.5648803710938,292.36199951171875,0.8792873620986938,0.9358484745025635
027_jpg.rf.72419ebb26d8c503efe00763a9c30d9c.jpg,2,0.8380815386772156,0.15,0.86,542.2998657226562,1214.4998779296875,522.7354125976562,404.2872009277344,0.9483656287193298,0.9575875997543335
028_jpg.rf.09e34e1f2d036ef54156a0ab66e1068e.jpg,2,0.8260496258735657,0.15,0.895,805.6297607421875,1270.610107421875,757.47314453125,388.0768127441406,0.9804503917694092,0.9647022485733032
029_jpg.rf.bbd4c02a08752a88ec42e98dfd0b887c.jpg,3,0.8399994969367981,0.15,0.915,546.8311157226562,1150.9970703125,547.4933471679688,408.23095703125,0.9558992981910706,0.9577697515487671
030_jpg.rf.c85444952d482cff241717c46e61d48b.jpg,1,0.7586607933044434,0.15,0.911,679.5115356445312,1136.307373046875,631.3348999023438,152.39727783203125,0.9507846236228943,0.9760177135467529
031_jpg.rf.ed77298eff2b9cd697e4d7c1c1d840c2.jpg,2,0.8075751066207886,0.15,0.968,767.5178833007812,1269.6748046875,756.8762817382812,343.5639343261719,0.9622383117675781,0.9819274544715881
032_jpg.rf.7479b7080b739ee37ff2a4e3533229cc.jpg,2,0.8101640343666077,0.15,0.9,462.77264404296875,1269.7666015625,444.2454528808594,403.41265869140625,0.9549964666366577,0.9723140001296997
033_jpg.rf.10565077269e8d1bdd2fbc43dd98a298.jpg,3,0.646712064743042,0.15,0.846,623.484375,1142.1444091796875,599.9481811523438,278.7546691894531,0.929323136806488,0.954413652420044
